date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2026-04-02, 15:04:06	1500 Hz	22 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:08	1500 Hz	22 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:10	1500 Hz	22 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:12	1500 Hz	22 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:14	1500 Hz	22 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:16	1500 Hz	23 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:18	1500 Hz	22 W	7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:20	1500 Hz	21 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:22	1500 Hz	21 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:24	1500 Hz	23 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:26	1500 Hz	22 W	6,9E-5 mbar	9E-4 mbar
2026-04-02, 15:04:28	1500 Hz	23 W	6,9E-5 mbar	9E-4 mbar
2026-04-02, 15:04:30	1500 Hz	21 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:32	1500 Hz	22 W	6,9E-5 mbar	9E-4 mbar
2026-04-02, 15:04:34	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:36	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:38	1500 Hz	23 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:40	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:42	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:44	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:46	1500 Hz	21 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:48	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:50	1500 Hz	23 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:52	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:54	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:56	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:04:58	1500 Hz	21 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:00	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:02	1500 Hz	23 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:04	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:06	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:08	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:10	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:12	1500 Hz	22 W	6,9E-5 mbar	9E-4 mbar
2026-04-02, 15:05:14	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:05:16	1500 Hz	23 W	7,1E-5 mbar	1E-3 mbar
2026-04-02, 15:05:18	1500 Hz	23 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:20	1500 Hz	23 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:22	1500 Hz	22 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:24	1500 Hz	22 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:26	1500 Hz	22 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:28	1500 Hz	22 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:30	1500 Hz	22 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:05:32	1500 Hz	23 W	7,3E-5 mbar	1E-3 mbar
2026-04-02, 15:05:34	1500 Hz	23 W	7,3E-5 mbar	1E-3 mbar
2026-04-02, 15:05:36	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:38	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:40	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:42	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:44	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:46	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:48	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:50	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:52	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:54	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:56	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:05:58	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:00	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:02	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:04	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:06	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:08	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:10	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:12	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:14	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:16	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:18	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:20	1500 Hz	22 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:22	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:24	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:26	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:28	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:30	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:32	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:34	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:36	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:38	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:40	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:42	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:44	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:46	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:48	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:50	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:52	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:54	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:56	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:06:58	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:00	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:02	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:04	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:06	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:08	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:10	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:12	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:14	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:16	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:18	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:20	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:22	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:24	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:26	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:28	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:30	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:32	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:34	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:36	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:38	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:40	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:42	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:44	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:07:46	1500 Hz	23 W	7,8E-5 mbar	1,2E-3 mbar
2026-04-02, 15:07:48	1500 Hz	23 W	7,8E-5 mbar	1,2E-3 mbar
2026-04-02, 15:07:50	1500 Hz	23 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:07:52	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:07:54	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:07:56	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:07:58	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:00	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:02	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:04	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:06	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:08	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:10	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:12	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:14	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:16	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:18	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:20	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:22	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:24	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:26	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:28	1500 Hz	23 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:08:30	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:32	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:34	1500 Hz	24 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:08:36	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:38	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:40	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:42	1500 Hz	23 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:08:44	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:46	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:48	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:50	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:52	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:54	1500 Hz	24 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:08:56	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:08:58	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:00	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:02	1500 Hz	24 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:09:04	1500 Hz	23 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:09:06	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:08	1500 Hz	24 W	7,9E-5 mbar	1,2E-3 mbar
2026-04-02, 15:09:10	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:12	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:14	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:16	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:18	1500 Hz	23 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:20	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:22	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:24	1500 Hz	24 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 15:09:26	1500 Hz	23 W	7,7E-5 mbar	1,2E-3 mbar
2026-04-02, 15:09:28	1500 Hz	23 W	7,7E-5 mbar	1,2E-3 mbar
2026-04-02, 15:09:30	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:32	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:34	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:36	1500 Hz	24 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:38	1500 Hz	23 W	7,7E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:40	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:42	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:44	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:46	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:48	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:50	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:52	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:54	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:56	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:09:58	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:00	1500 Hz	23 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:02	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:04	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:06	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:08	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:10	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:12	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:14	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:16	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:18	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:20	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:22	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:24	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:26	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:28	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:30	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:32	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:34	1500 Hz	23 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:36	1500 Hz	24 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:38	1500 Hz	22 W	7,6E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:40	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:42	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:44	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:46	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:48	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:50	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:52	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:54	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:56	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:10:58	1500 Hz	24 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:00	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:02	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:04	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:06	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:08	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:10	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:12	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:14	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:16	1500 Hz	23 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:18	1500 Hz	22 W	7,5E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:20	1500 Hz	22 W	7,4E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:22	1500 Hz	23 W	7,3E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:24	1500 Hz	23 W	7,2E-5 mbar	1,1E-3 mbar
2026-04-02, 15:11:26	1500 Hz	22 W	7,2E-5 mbar	1E-3 mbar
2026-04-02, 15:11:28	1500 Hz	22 W	7,1E-5 mbar	1E-3 mbar
2026-04-02, 15:11:30	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:32	1500 Hz	23 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:34	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:36	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:11:38	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:11:40	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:11:42	1500 Hz	22 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:11:44	1500 Hz	23 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:11:46	1500 Hz	23 W	6,9E-5 mbar	9,5E-4 mbar
2026-04-02, 15:11:48	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:50	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:52	1500 Hz	21 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:54	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:56	1500 Hz	23 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:11:58	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:00	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:02	1500 Hz	21 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:04	1500 Hz	21 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:06	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:08	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:10	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:12	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:14	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:16	1500 Hz	21 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:18	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:20	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:22	1500 Hz	23 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:24	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:26	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:28	1500 Hz	22 W	6,9E-5 mbar	1E-3 mbar
2026-04-02, 15:12:30	1500 Hz	22 W	6,8E-5 mbar	1E-3 mbar
2026-04-02, 15:12:32	1500 Hz	22 W	6,7E-5 mbar	1E-3 mbar
2026-04-02, 15:12:34	1500 Hz	21 W	6,7E-5 mbar	9,5E-4 mbar
2026-04-02, 15:12:36	1500 Hz	21 W	6,7E-5 mbar	9E-4 mbar
2026-04-02, 15:12:38	1500 Hz	21 W	6,7E-5 mbar	9E-4 mbar
2026-04-02, 15:12:40	1500 Hz	21 W	6,7E-5 mbar	9E-4 mbar
2026-04-02, 15:12:42	1500 Hz	21 W	6,7E-5 mbar	9E-4 mbar
2026-04-02, 15:12:44	1500 Hz	22 W	6,7E-5 mbar	9E-4 mbar
2026-04-02, 15:12:46	1500 Hz	22 W	6,6E-5 mbar	9E-4 mbar
2026-04-02, 15:12:48	1500 Hz	21 W	6,6E-5 mbar	8,5E-4 mbar
2026-04-02, 15:12:50	1500 Hz	21 W	6,6E-5 mbar	8,5E-4 mbar
2026-04-02, 15:12:52	1500 Hz	22 W	6,5E-5 mbar	8,5E-4 mbar
2026-04-02, 15:12:54	1500 Hz	22 W	6,5E-5 mbar	8E-4 mbar
2026-04-02, 15:12:56	1500 Hz	22 W	6,5E-5 mbar	8E-4 mbar
2026-04-02, 15:12:58	1500 Hz	21 W	6,5E-5 mbar	8E-4 mbar
2026-04-02, 15:13:00	1500 Hz	21 W	6,5E-5 mbar	8E-4 mbar
2026-04-02, 15:13:02	1500 Hz	21 W	6,5E-5 mbar	8E-4 mbar
2026-04-02, 15:13:04	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:06	1500 Hz	22 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:08	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:10	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:12	1500 Hz	20 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:14	1500 Hz	20 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:16	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:18	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:20	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:22	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:24	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:26	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:28	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:30	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:32	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:34	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:36	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:38	1500 Hz	20 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:40	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:42	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:44	1500 Hz	21 W	6,3E-5 mbar	8E-4 mbar
2026-04-02, 15:13:46	1500 Hz	21 W	6,4E-5 mbar	7,5E-4 mbar
2026-04-02, 15:13:48	1500 Hz	20 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:50	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:52	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:54	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:56	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:13:58	1500 Hz	22 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:00	1500 Hz	21 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:02	1500 Hz	20 W	6,4E-5 mbar	8E-4 mbar
2026-04-02, 15:14:04	1500 Hz	20 W	6,4E-5 mbar	8E-4 mbar
